Superpixel,Moyenne de B,Moyenne de G,Moyenne de R,Écart type de B,Écart type de G,Écart type de R
5,0.2909277777777778,0.30548055555555553,0.32030277777777777,5.110689225672358,5.357447149804218,5.618071833830743
6,0.304925,0.32339444444444443,0.33819444444444446,5.511585391027291,5.793003388250753,6.030151284743587
7,0.36049444444444445,0.37014722222222224,0.3858861111111111,5.859825497894107,6.003532703624163,6.271060092693444
8,0.277725,0.2958472222222222,0.3104638888888889,5.433808204460218,5.767822569933031,6.042689196778456
9,1.1306166666666666,1.1777583333333332,1.2485527777777778,15.437193194553695,16.07571233171466,17.039184639645846
10,0.8294583333333333,0.8960222222222223,0.961575,11.891100850137681,12.71535335100331,13.654500221319134
11,0.30511666666666665,0.36751944444444445,0.38000833333333334,5.606202758989142,6.768148360930331,6.99257795412649
12,0.35984166666666667,0.4348694444444444,0.44843055555555555,6.473605819603135,7.8180952646087905,8.077567808670526
13,0.22125,0.26866111111111113,0.2760166666666667,4.540860612720975,5.485814442346469,5.636687691644862
14,0.23986388888888888,0.26879444444444445,0.29284444444444446,4.094851955466952,4.569505150975475,4.9954732750962
15,0.2528888888888889,0.29155277777777777,0.3243138888888889,4.220862535506293,4.878934854143927,5.478596327817411
17,0.2909138888888889,0.29101666666666665,0.3030527777777778,4.475640822934648,4.4674947453499465,4.651333215389974
22,0.344175,0.42643055555555553,0.44595,5.988079056901224,7.396547902323112,7.745725038792243
23,0.2593361111111111,0.3346166666666667,0.3463472222222222,4.798130747525586,6.158958562604966,6.38083647786509
24,0.33771944444444446,0.367425,0.39850833333333335,5.638829027268157,6.075456679885634,6.587572010834749
26,0.23682777777777778,0.2738833333333333,0.29849722222222225,4.017054108993779,4.6371398186367525,5.063014798805162
30,0.47697222222222224,0.6043861111111111,0.64775,7.308726728346332,9.243994337889566,9.907629100034171
31,0.22981666666666667,0.28423333333333334,0.2995888888888889,4.273698745361428,5.257147015814451,5.543564521976003
32,0.1879,0.22893055555555555,0.22640277777777779,4.172851973164175,5.046792625156507,4.997161428007396
33,0.378625,0.37985555555555556,0.39364444444444446,6.020636391149586,6.044688557426408,6.2913149699097355
36,0.3511944444444444,0.36449444444444445,0.3898861111111111,5.064056478467977,5.255206351756808,5.625407880404777
