Superpixel,Moyenne de B,Moyenne de G,Moyenne de R,Écart type de B,Écart type de G,Écart type de R
136,0.5937666666666667,0.6702833333333333,0.7297333333333333,8.8399677620857,9.966140076845939,10.855680045990065
137,0.29565,0.3237277777777778,0.3383083333333333,4.755636652063268,5.204998697151166,5.4350692752608225
139,0.2283888888888889,0.2407111111111111,0.24936388888888888,4.81647342911872,5.078177969938296,5.267838306959866
140,0.48188888888888887,0.5341611111111111,0.5776777777777777,8.782220978853758,9.71808335673648,10.502848002505415
141,0.23440277777777777,0.2967611111111111,0.35041944444444445,4.620781235541458,5.8462651476244645,6.905113088727302
142,0.21265833333333334,0.26090277777777776,0.3082416666666667,4.1345927234496695,5.057344413632265,5.975426611236662
143,0.38359444444444446,0.40708333333333335,0.4269277777777778,7.537793279489078,8.000207625390157,8.395380965814704
144,0.23126944444444444,0.22708333333333333,0.2289972222222222,5.109399344944279,5.011758933202341,5.05029721288455
145,0.6571555555555556,0.6420111111111111,0.6450305555555556,9.7941925489265,9.567922656221395,9.614737791808864
146,0.3488,0.394875,0.43024444444444443,5.809597873232352,6.5604402681357135,7.1510330058982134
147,0.40048055555555556,0.43474722222222223,0.45595555555555556,7.110504458696041,7.718388783194648,8.102268137746508
148,0.23658888888888888,0.2794138888888889,0.3059472222222222,4.927485625217922,5.8176553687751085,6.373911599226845
149,0.4592222222222222,0.5506305555555555,0.6350111111111111,7.3730928573641235,8.816410701526019,10.160030610129034
150,0.19534444444444443,0.21843055555555554,0.2391611111111111,3.3715865855040485,3.758663589816321,4.116262026910537
151,0.2277888888888889,0.27473333333333333,0.32613333333333333,4.056359341931101,4.886552913197111,5.799045260914476
152,0.09042222222222222,0.10125833333333334,0.10724722222222222,2.393318579232936,2.674648382905562,2.830230797407269
153,0.20487777777777777,0.22252222222222223,0.22913333333333333,4.441103790054774,4.81508283932746,4.9489890240369
154,0.10804444444444444,0.13255555555555557,0.13567222222222222,2.445113893771232,2.9921102033688127,3.0625060078439463
155,0.6692305555555556,0.7528333333333334,0.814475,9.788892510174946,11.012855506965286,11.920535499168722
157,0.28326388888888887,0.33040833333333336,0.3347861111111111,5.340001863500135,6.218262511905867,6.305844197054004
158,0.25579722222222223,0.28758333333333336,0.3113388888888889,4.673782491844775,5.251447022135128,5.692166770313642
159,0.1957722222222222,0.22793333333333332,0.25232777777777776,4.145935883242497,4.818777709936215,5.3422147532850355
160,0.24453055555555556,0.31201111111111113,0.3140861111111111,4.221750798818898,5.366875685327128,5.405304228581646
161,0.37630277777777776,0.4615444444444444,0.5494638888888889,6.08459430745032,7.444197147484758,8.856351016265181
164,0.546375,0.5955222222222222,0.6447833333333334,8.648569208756342,9.420422434158644,10.200235509720837
166,0.156925,0.18446944444444444,0.20360833333333334,3.748538913890039,4.391204772897188,4.84317409485745
168,0.29978333333333335,0.35278055555555554,0.35841388888888887,5.5529983850274345,6.5156967557483805,6.62371648243035
169,0.14004166666666668,0.175575,0.17433888888888888,3.1150997840986308,3.892963535158981,3.8617598689261983
170,0.2224472222222222,0.27268055555555554,0.32329444444444444,3.5705777636968388,4.378004147416983,5.1940085817033115
171,0.08820833333333333,0.1064,0.1253,2.067467549366594,2.4896387814583973,2.931917256500751
172,0.22430833333333333,0.26505833333333334,0.28539722222222225,4.224140898102086,4.980921062973901,5.378912641350349
173,0.6227472222222222,0.7072277777777778,0.7725833333333333,9.60900618101547,10.912916963357413,11.929547280923426
174,0.4580611111111111,0.5374361111111111,0.6169944444444444,7.088655805513697,8.292207766877091,9.509440693326871
176,0.25992777777777776,0.29861944444444444,0.328125,5.6230689322674285,6.449093931579128,7.085925258013436
177,0.23362222222222223,0.283425,0.3337805555555556,4.315046490229205,5.21792218571796,6.143113487353882
178,0.4747,0.4842388888888889,0.5019361111111111,8.38886192249678,8.555886305735678,8.870968356647793
179,0.1964972222222222,0.19923333333333335,0.20575277777777778,4.552822379533486,4.612838421300335,4.759889321187506
181,0.5304055555555556,0.5584111111111111,0.5788944444444445,8.425496553239222,8.853294071702729,9.172369020296912
182,0.3626861111111111,0.38056111111111113,0.40205,8.457079244055715,8.872439594134619,9.375776128908653
183,0.20706944444444444,0.22916111111111112,0.23865833333333333,3.822978408510066,4.206143874885757,4.3848090646254185
184,0.15429444444444446,0.16798333333333335,0.18133611111111111,3.3400538754694584,3.62808924915566,3.920374555999927
185,0.0918888888888889,0.100275,0.10691111111111111,2.506508370198823,2.707573315283746,2.875504402678962
187,0.39840555555555557,0.4165361111111111,0.4410222222222222,7.7738186463644645,8.119249103333637,8.597203967902457
188,0.5009611111111111,0.48399444444444445,0.47965277777777776,7.494059808229205,7.248098558347602,7.192319390353181
189,0.17968055555555557,0.21592777777777777,0.25264166666666665,3.3419440297525385,3.9764085799456126,4.639825483959378
190,0.32354166666666667,0.32179444444444444,0.3270527777777778,5.809710378223187,5.772517119190626,5.873944381036376
191,0.24617777777777777,0.2926416666666667,0.3338138888888889,4.022587869576709,4.761895895717382,5.428970534578174
193,0.31959444444444446,0.37393611111111114,0.42822777777777776,5.17598712561163,6.0270715301049815,6.894601662238347
194,0.7851361111111111,0.8576166666666667,0.9141555555555556,11.522850132543738,12.583778327150059,13.417153931460108
195,0.11194444444444444,0.14075555555555555,0.16413611111111112,2.457224404619064,3.076339651506593,3.585862038529474
196,0.2881138888888889,0.3106055555555556,0.3273277777777778,5.690766775959495,6.119688787487195,6.451811190450058
197,0.3657916666666667,0.39665,0.4233777777777778,7.108737136693289,7.709038122685704,8.227412252246163
199,0.33884444444444445,0.3545916666666667,0.3690333333333333,6.221368730984098,6.468117601381051,6.709541544121525
200,0.5021583333333334,0.5743972222222222,0.6444555555555556,7.126202495618794,8.131214105586064,9.11533532833787
201,0.699325,0.756025,0.8001083333333333,9.712297336064031,10.466880097591508,11.093527967524896
202,0.57995,0.6002111111111111,0.6253666666666666,10.36362426937149,10.716082511819835,11.155742909666426
203,0.3784777777777778,0.3781527777777778,0.38299444444444447,8.150326790632802,8.152389419928928,8.244258859602214
204,0.2371138888888889,0.28134722222222225,0.31803333333333333,4.072236186586801,4.785690112361788,5.40111298394896
205,0.21606944444444445,0.242575,0.265825,4.086812816264638,4.575597002036884,5.010470244335305
207,0.2907,0.32087777777777776,0.3487472222222222,4.707596598295895,5.167875525942598,5.623907334600339
208,0.5692972222222222,0.6003916666666667,0.6338166666666667,10.003658114517933,10.555441690949726,11.142223934655222
210,0.6731388888888888,0.6857777777777778,0.7110166666666666,9.874812270077088,10.060763056737802,10.438123754860882
212,0.27507777777777775,0.2800944444444444,0.2897527777777778,5.0995804832363225,5.163365869497325,5.347951476439018
214,0.6990111111111111,0.76105,0.820925,10.495491101734043,11.40908836593133,12.31144889158954
217,0.16925277777777778,0.2149222222222222,0.24504444444444445,3.528577876498849,4.377266726397437,4.985502637993128
220,0.3325416666666667,0.39632222222222224,0.4362333333333333,4.70875625663261,5.584104506593797,6.140404929720139
224,0.2682805555555556,0.28358333333333335,0.29465,4.394833518414961,4.586920710471423,4.761782840693978
225,0.486925,0.545375,0.5966388888888889,7.851892987608208,8.796087640308667,9.645020294467555
229,0.249125,0.288125,0.3219166666666667,4.5308829849441175,5.200921722362765,5.807992356673301
230,0.45950277777777776,0.4567527777777778,0.46350833333333336,6.838333453385767,6.807041020558144,6.930478701006802
231,0.47265833333333335,0.5138944444444444,0.5457388888888889,7.505167641190108,8.156149775862584,8.66174681886883
232,0.20321111111111112,0.23314444444444443,0.2509277777777778,4.814786221151311,5.511866925234509,5.9330858305510885
233,0.3835027777777778,0.46181944444444445,0.5273166666666667,6.419982741197006,7.709237822288094,8.801357118809053
234,0.08878055555555556,0.09617777777777778,0.10109722222222223,2.353629280653236,2.5267578812822444,2.651220665714388
235,0.5393,0.6004694444444444,0.6517111111111111,8.292818175241957,9.235686240621593,10.032236117467898
237,0.44853055555555554,0.5475527777777778,0.599925,6.46066781950777,7.810907605541939,8.577593128787207
239,0.19065,0.2262361111111111,0.2521083333333333,3.312806349728854,3.9150277421737094,4.358440055986875
243,0.20651944444444445,0.22462222222222222,0.24310555555555555,4.293448788188708,4.620018082162733,4.984171024351276
244,0.25485277777777776,0.2674611111111111,0.28121666666666667,4.1139913784098505,4.289241463451375,4.511808022388889
246,0.2653,0.3210861111111111,0.32537222222222223,4.825510257300308,5.808549813124569,5.884499376916072
247,0.5975222222222222,0.6542361111111111,0.6963916666666666,8.871143636314075,9.70818870276857,10.334758088977388
249,0.11308611111111111,0.13039166666666666,0.14398333333333332,2.8125764934436117,3.2427424456469423,3.5835103707838765
255,0.25714722222222225,0.27676944444444446,0.2967694444444444,4.615532986613301,4.922400194476336,5.28046006067262
257,0.3943,0.39088333333333336,0.3867777777777778,6.1075872449256625,6.0618029219205525,6.013547451428219
259,0.14146111111111112,0.1394138888888889,0.14455,3.192300612171868,3.1358606635037627,3.2571340107783415
261,0.37721944444444444,0.4615416666666667,0.5195916666666667,6.355760505387986,7.779823895525152,8.766667271852166
262,0.3822027777777778,0.4428611111111111,0.44204166666666667,5.4912330565259495,6.335748366972501,6.338831100490353
263,0.30903055555555553,0.31858055555555553,0.3352361111111111,5.382678247465546,5.518203540876099,5.816787732725111
264,0.20861944444444444,0.22961944444444443,0.244125,4.124472038221912,4.539864158476028,4.829974716512028
265,0.30472777777777776,0.3230277777777778,0.335,5.46683809520923,5.806287085690401,6.036694965881853
266,0.17656944444444445,0.18148333333333333,0.18345833333333333,3.4529992451265197,3.546719520244523,3.5919402426257303
274,0.24970833333333334,0.30225277777777776,0.30990833333333334,4.759062544642577,5.7601636196363915,5.9076220674309825
275,0.189225,0.21225,0.22563611111111112,4.919852866977918,5.456907950656898,5.797291705886345
277,0.24899722222222223,0.2528694444444444,0.26708611111111114,5.564942132572986,5.648142648463745,5.974076498444911
278,0.3594333333333333,0.44842777777777776,0.5408138888888889,6.723737957663837,8.363563254132742,10.069944323130368
