Superpixel,Moyenne de B,Moyenne de G,Moyenne de R,Écart type de B,Écart type de G,Écart type de R
14,0.23807777777777778,0.22755277777777777,0.2263527777777778,4.306136070876198,4.1240440319888645,4.104761527500817
15,0.2592305555555556,0.2570722222222222,0.26226944444444444,5.137041633123543,5.059080119072201,5.164249516795422
18,0.3010583333333333,0.3320138888888889,0.36128333333333335,5.737031752013953,6.31879186768164,6.890311387827327
19,0.40742222222222224,0.4066388888888889,0.419225,6.0720668657194,6.043401390672012,6.2436361253213235
22,0.24426111111111112,0.24190277777777777,0.2480527777777778,4.701444560348952,4.665807330598431,4.801122014378613
29,0.19529166666666667,0.18699444444444444,0.18738611111111111,3.7260043460625525,3.563836068381172,3.5786132169182436
30,0.1961638888888889,0.19227777777777777,0.19089444444444445,3.6198857035437544,3.541463340143706,3.519689598077297
33,0.2614194444444444,0.2742888888888889,0.28126666666666666,5.166842081649945,5.394115007719064,5.529809636621125
34,0.24123055555555556,0.247975,0.2579888888888889,4.034861905499428,4.14088625231408,4.310800075268978
36,0.26916666666666667,0.2618333333333333,0.2644472222222222,4.517408226349772,4.383638642713038,4.436310203546062
37,0.20725555555555555,0.20474444444444445,0.2080611111111111,3.6813585386271113,3.635284146195937,3.695131859999509
48,0.18028055555555556,0.20281388888888888,0.20850833333333332,3.374059791529262,3.7995748846860016,3.9116861023820326
51,0.3352611111111111,0.34250833333333336,0.3488611111111111,5.540590119819692,5.649528174724431,5.763623121025643
53,0.10111666666666666,0.0999638888888889,0.100175,2.523097276005041,2.4975585854400086,2.503626474709246
54,0.39263611111111113,0.4968916666666667,0.574675,6.166555917601836,7.798058612050148,9.021354990569519
57,0.283575,0.2926944444444444,0.2958,5.208718566866668,5.354567309580304,5.417923661769644
66,0.3351138888888889,0.4159777777777778,0.4277861111111111,6.260146547180381,7.74458959810285,7.964066286771402
67,0.5198527777777778,0.6275166666666666,0.630925,8.209834907077848,9.897115772413212,9.95363516961044
69,0.4988638888888889,0.6140972222222222,0.6908388888888889,6.873354658743288,8.424942706148682,9.485317160159697
72,0.19790555555555556,0.2624166666666667,0.32228055555555557,4.021599329718891,5.2333639854571254,6.408735723790027
76,0.09962777777777777,0.12510277777777778,0.1431888888888889,2.5759932012008053,3.2025375122215767,3.6622689154272163
79,0.5379027777777777,0.6653222222222223,0.6727972222222223,7.758957335503128,9.519589843334439,9.62777561753708
80,0.508025,0.6165555555555555,0.7366555555555555,8.004725135094509,9.693568791343752,11.564761837980578
82,0.4933722222222222,0.5859805555555555,0.5878666666666666,8.253218595391786,9.792054409813641,9.824984676440657
84,0.36640555555555554,0.42504722222222224,0.44678055555555557,6.550083737520221,7.57820954183734,7.961944969025152
86,0.6788388888888889,0.7837027777777777,0.8219944444444445,9.439030669740403,10.880995995027572,11.413442494507025
87,0.5711527777777777,0.7010916666666667,0.8217527777777778,8.865749861957374,10.871196700301303,12.72283370057037
89,0.42328333333333334,0.5282527777777778,0.6245333333333334,7.308223153652596,9.071925656366245,10.70530461997958
95,0.18340277777777778,0.18932222222222223,0.19515833333333332,4.370401021419596,4.509235755226632,4.648963970876371
96,0.4730111111111111,0.5178583333333333,0.549225,8.003155935870328,8.763563644195676,9.296526783247772
107,0.5640277777777778,0.6270222222222223,0.6763111111111111,8.984636293839037,9.9829721035246,10.775802777583111
111,0.6040555555555556,0.7123388888888889,0.8263277777777778,9.180653280853464,10.793359119663222,12.497297892905483
114,0.4397888888888889,0.5162,0.580925,7.0993006040560624,8.325845556308348,9.372016326948955
117,0.2900916666666667,0.33716111111111113,0.37254444444444446,5.883321968126809,6.817226557843362,7.537465649325301
128,0.3958388888888889,0.47500555555555557,0.5426833333333333,6.904625294886666,8.274746236512957,9.453321010817826
137,0.40831388888888887,0.4941861111111111,0.5606833333333333,7.260389436339706,8.77926278729642,9.960556698980643
142,0.3764416666666667,0.381175,0.39071666666666666,6.085719623734745,6.171675223482678,6.325959868976315
144,0.46934166666666666,0.5810305555555556,0.6656055555555556,7.591368567899094,9.341544640528825,10.716777724598332
145,1.1121055555555555,1.1969138888888888,1.3045416666666667,14.543629155431303,15.645816087038293,17.048793096238366
146,0.12406388888888889,0.12763055555555555,0.13453055555555554,2.88723336168069,2.9739894450172457,3.1511362812347676
156,0.36235,0.37390833333333334,0.3804138888888889,5.782383901895025,5.982872851604248,6.104085994510559
161,0.24006388888888888,0.24439166666666667,0.24733611111111112,4.465726878308398,4.541163328928472,4.593987600147548
162,1.254275,1.3561888888888889,1.4731222222222222,14.790681837631851,15.913867346399655,17.26656305716378
176,0.231175,0.22585555555555556,0.22538333333333332,4.937319313975003,4.821070114163948,4.831161824576962
177,0.5638888888888889,0.5646222222222222,0.5798,9.879411891438469,9.905736361149613,10.163744047946238
178,0.6832111111111111,0.7248444444444444,0.7787333333333334,10.717798297932177,11.359861867229556,12.20317567759323
181,0.36878055555555556,0.3707861111111111,0.38610555555555554,7.00161317219377,7.027431836429746,7.326685642244758
