Superpixel,Moyenne de B,Moyenne de G,Moyenne de R,Écart type de B,Écart type de G,Écart type de R
2,0.10058611111111111,0.10150277777777778,0.10148888888888889,2.660736466725248,2.675495793584849,2.6775330696011164
5,0.46064444444444447,0.47554722222222223,0.5211361111111111,7.980822223376414,8.23156943686497,9.002853432705747
9,0.1608388888888889,0.20339166666666667,0.27363611111111114,3.3834864935379136,4.270491924126855,5.733112248777797
10,0.43568055555555557,0.5111694444444445,0.6172888888888889,7.0344569962786965,8.227484610825517,9.923725722003054
11,0.26976666666666665,0.3258972222222222,0.4076722222222222,4.964665519787918,5.955763259218263,7.422151007710841
17,0.3345166666666667,0.341,0.3721333333333333,5.543749607543934,5.646556187499852,6.174882824200584
19,0.40197777777777777,0.4693333333333333,0.520125,5.991631894150475,6.985385028762641,7.750449842543445
20,0.26514166666666666,0.3346722222222222,0.37630277777777776,4.54792411824034,5.7131835893800265,6.433377296722077
21,0.4336333333333333,0.4494361111111111,0.4978416666666667,7.774862336735497,8.050496462483327,8.91396911261373
27,0.26448333333333335,0.31933055555555556,0.4056361111111111,4.511870603667464,5.372473328324217,6.818105871733251
31,0.658125,0.7642888888888889,0.8990416666666666,9.169208243847434,10.602035247262535,12.447346177276637
33,0.16696111111111112,0.21998055555555557,0.28444166666666665,3.4211777681075817,4.421483561918958,5.688315132738191
34,0.859225,0.9080527777777778,1.0104416666666667,11.938633444008861,12.597947083014935,13.970404009880244
35,0.1408222222222222,0.1507888888888889,0.15675,2.8987453591821333,3.0917113994540553,3.2106699705270723
36,0.3037611111111111,0.3149777777777778,0.33613055555555554,5.870885913480566,6.07794465434221,6.4930678525902215
38,0.23602777777777778,0.23680277777777778,0.24134166666666668,3.807822620610042,3.811082450459093,3.8880502511909336
41,0.22097777777777777,0.2515527777777778,0.28413333333333335,3.8335198417318495,4.363402925328821,4.933420204665416
43,0.2462361111111111,0.25519444444444445,0.2614611111111111,4.081922000964406,4.210424657376474,4.31475624119235
44,0.1915,0.20236666666666667,0.22100277777777777,4.379185613695258,4.607439992882133,5.043811884597695
45,0.1763861111111111,0.17173611111111112,0.17481666666666668,3.729803635826743,3.623245711502414,3.688948242120308
46,0.30516944444444444,0.30223055555555556,0.31314444444444445,5.663882840689525,5.610566768906667,5.8157054126187075
48,0.24791944444444444,0.2775111111111111,0.31119166666666664,4.346793179913506,4.853359526521356,5.435237015348372
49,0.16359722222222223,0.16498888888888888,0.1658777777777778,3.4506239136242876,3.4843731780830574,3.5140458016928546
50,0.7660638888888889,0.7768888888888889,0.7960555555555555,9.57989149818527,9.675231509546602,9.900027553065065
51,0.4605666666666667,0.47436388888888886,0.48940833333333333,7.918727837705967,8.153479046798157,8.413607961351158
54,0.154,0.1582,0.1605111111111111,3.3923796302127043,3.478031129468717,3.5311176331326743
57,0.23609166666666667,0.25145555555555554,0.25900833333333334,4.2917624134973575,4.58832614032801,4.761871214216043
58,0.19136666666666666,0.2153,0.2378222222222222,3.5327461648640655,3.935769911818967,4.345348922352855
59,0.15484722222222222,0.1595388888888889,0.162325,3.102330236045568,3.192958852205076,3.2571320095766314
61,0.1850527777777778,0.1864222222222222,0.19329166666666667,4.099768614430391,4.110033398054333,4.250885136383318
63,0.36386666666666667,0.37491944444444447,0.38193333333333335,6.544345816087165,6.754104050277091,6.886693226399703
