Superpixel,Moyenne de B,Moyenne de G,Moyenne de R,Écart type de B,Écart type de G,Écart type de R
10,0.1445972222222222,0.17011944444444443,0.19944166666666666,3.909384006459852,4.593815400109264,5.3735058098799655
15,0.2523666666666667,0.2776222222222222,0.2791444444444444,4.23240671739256,4.63083005658421,4.6641910744369435
18,0.28858055555555556,0.3420472222222222,0.3403555555555556,4.450845317545869,5.2113813297098615,5.190484058629234
22,0.34721944444444447,0.42141944444444446,0.44604444444444447,5.289092265295902,6.379361043167438,6.779310430166185
32,0.6532777777777777,0.7690611111111111,0.8757944444444444,9.933300354085294,11.68019384850146,13.293667694063227
33,0.3075361111111111,0.36912222222222224,0.40255555555555556,4.402141762382892,5.258211980270826,5.7321257567780295
34,0.4272222222222222,0.4677861111111111,0.5025083333333333,6.52786999932463,7.103387770739812,7.6375424595112476
35,0.9025361111111111,1.0788,1.2325666666666666,11.565086261485327,13.72116497724071,15.668901134027587
36,0.5072388888888889,0.6175638888888889,0.7119027777777778,8.52954328847882,10.324613571321919,11.884034457522327
38,0.3062166666666667,0.39287777777777777,0.4088833333333333,5.01267429375522,6.3951003246754015,6.670633234793055
46,0.294525,0.36230555555555555,0.3620777777777778,5.212448989538502,6.341105863631562,6.338036386662288
48,0.3403611111111111,0.3834472222222222,0.3831111111111111,6.469407398804634,7.213600881166491,7.241248993676083
50,0.24772222222222223,0.28110555555555555,0.30609166666666665,4.398367794534579,4.948450004171744,5.385650131274078
52,0.08721388888888888,0.10231944444444445,0.11055833333333333,2.1340420343081377,2.4692329348835838,2.6652614358702995
61,0.26393055555555556,0.3470611111111111,0.35807222222222224,4.634787433192033,6.072424348984035,6.280604257543706
62,0.3559027777777778,0.41706666666666664,0.42135,5.770389683744321,6.724659004609162,6.815506238622655
63,0.17875833333333332,0.20196944444444445,0.2062277777777778,3.7121397561819895,4.155727641780111,4.25096042651421
66,0.41036944444444445,0.5031472222222222,0.5822611111111111,6.746023909402276,8.249750574396579,9.533155289606238
67,0.4475138888888889,0.5189527777777778,0.5533944444444444,7.507149236129439,8.722473955493406,9.31807169673695
68,0.24728333333333333,0.3015027777777778,0.3404055555555556,4.799178269665351,5.8375555164944055,6.598566902679505
69,0.21878333333333333,0.21777777777777776,0.2289388888888889,4.279780688539451,4.265666621821672,4.49386165125247
70,0.1847111111111111,0.18278611111111112,0.1859361111111111,3.7963920920033396,3.7631167362885156,3.8525449721461773
71,0.6886833333333333,0.7522972222222222,0.80225,10.731536533765405,11.71947768552739,12.497774043701241
72,0.669925,0.7595444444444445,0.8194055555555556,10.84132105239937,12.287559562965525,13.257419184080216
73,0.43217222222222224,0.5176694444444444,0.5902972222222223,7.004541340682129,8.372751042031975,9.539567994523681
74,0.32658611111111113,0.3695833333333333,0.38388055555555556,6.321084634528238,7.173472531481181,7.478989804578182
81,0.40055277777777776,0.40446944444444444,0.4247972222222222,6.589668616245529,6.665800903903833,7.015931084721223
82,0.5137416666666667,0.5481861111111112,0.5677166666666666,8.052465464386326,8.58391488567469,8.889682409554329
83,0.14939444444444444,0.14536944444444444,0.15034444444444445,3.099090040258978,3.010314389674378,3.1200208142760624
84,0.4317111111111111,0.5012944444444445,0.5359222222222222,6.096249116829371,6.999964562834814,7.477664789589767
86,0.6875388888888889,0.7533083333333334,0.8042111111111111,10.835914115572573,11.859089875008817,12.661510355692993
90,0.12610555555555555,0.128875,0.13411666666666666,3.0634680147870887,3.125878474046065,3.2699135985311383
94,0.3963888888888889,0.45420555555555553,0.4943638888888889,5.9141326276333075,6.757957661768653,7.361613380746956
95,0.6260722222222223,0.7460055555555556,0.8393833333333334,9.040369966371323,10.759657839536665,12.100319649416319
96,0.5397777777777778,0.5892888888888889,0.6227944444444444,9.000515167735383,9.817883611225058,10.380720879036227
98,0.35483055555555554,0.353175,0.35442222222222225,5.553489718648779,5.5117317481407575,5.522821481014412
103,0.48948888888888886,0.6045638888888889,0.70415,6.956462268627388,8.579538951220565,10.013336412488183
108,0.6279694444444445,0.6603833333333333,0.6919555555555555,10.864493465760736,11.42586366620757,11.968326150313818
109,0.4282444444444444,0.473225,0.5091388888888889,6.155160529159814,6.7734948954666,7.290390161178168
110,0.20492222222222223,0.188075,0.183825,4.121950885799003,3.7754039541245166,3.6986386433064404
111,0.51395,0.5192777777777777,0.5307916666666667,7.776824177438207,7.870458869132954,8.058764496297762
112,0.5530305555555556,0.5778111111111112,0.6066166666666667,8.789139699000295,9.181806944394463,9.649499100300133
114,0.45484166666666664,0.4572333333333333,0.46308055555555555,6.920078648603193,6.940260074385701,7.034985450473366
118,0.14357777777777778,0.154275,0.15963888888888889,3.518495082277562,3.7548082954222646,3.883938276585668
121,0.5104277777777778,0.5171055555555556,0.5251222222222223,8.207012390232588,8.322163958723591,8.462798459332431
122,0.3964916666666667,0.4119138888888889,0.42640833333333333,7.15992492373808,7.436480033011143,7.705760532042552
125,0.3940611111111111,0.4874,0.5595833333333333,6.558531276676795,7.964393128577013,9.14713554703552
127,0.317375,0.37046111111111113,0.42170833333333335,5.771823638135328,6.701888432737963,7.633511160514023
128,0.16074722222222224,0.17410555555555557,0.1797888888888889,3.139346499153528,3.401545976946431,3.5140651293617555
129,0.41280555555555554,0.4386888888888889,0.45735,7.363524398940077,7.833791252794745,8.177200545137914
130,0.30646388888888887,0.33466666666666667,0.3517638888888889,5.552743505733136,6.076432012323356,6.385789644917269
144,0.29220833333333335,0.31984444444444443,0.34353333333333336,4.9942517358467,5.453026639532562,5.857048115462248
145,0.2500777777777778,0.2527638888888889,0.25725555555555557,4.339010383141382,4.367609551490757,4.447214186843311
146,0.20163055555555556,0.22129166666666666,0.22663611111111112,3.4785418572148803,3.8187475402346704,3.9231152539227327
147,0.2315861111111111,0.279125,0.2944527777777778,4.256038662357282,5.128442779797763,5.421865741337692
148,0.23301666666666668,0.25616666666666665,0.26426666666666665,4.383968637091596,4.766751255078224,4.911762165817653
150,0.20310555555555557,0.2852166666666667,0.3362833333333333,4.5207015581558725,6.3462308418332425,7.503332383229745
153,0.2505583333333333,0.3322277777777778,0.3922277777777778,4.937311005616921,6.50849378660978,7.665414508808917
156,0.43950555555555554,0.5184722222222222,0.5164166666666666,6.686088491100734,7.858487831613208,7.823583112350753
158,0.22399444444444444,0.21332222222222222,0.20985,4.37726815362153,4.177087537515981,4.121337657686723
160,0.3169777777777778,0.3750277777777778,0.40644166666666665,5.512133845664395,6.517538198255083,7.070079141023682
161,0.21008055555555555,0.21543055555555554,0.22372777777777778,3.9268657340987163,4.019867080178894,4.168987526095494
162,0.2036388888888889,0.21668333333333334,0.22487222222222222,3.644865960453399,3.8619581245083268,4.003290901139556
163,0.44210555555555553,0.5058888888888889,0.5159944444444444,7.259443536176684,8.288221816350827,8.4617777722537
164,0.5387944444444445,0.6111416666666667,0.6458666666666667,7.772152604136554,8.833713688481946,9.357337621349645
165,0.21137777777777778,0.27705833333333335,0.2829055555555556,4.053561190342013,5.272171417715481,5.379917698903176
166,0.47651944444444444,0.49041944444444446,0.5098166666666667,6.974284415508632,7.1736715681974905,7.466192936615835
167,0.3696833333333333,0.3883861111111111,0.39736944444444444,5.909374455500775,6.189950018267134,6.346626424258335
168,0.48327777777777775,0.5283472222222222,0.5681222222222222,8.173869499173865,8.936255541436667,9.6137926627515
169,0.1724,0.17533055555555555,0.17976666666666666,3.5351866862645136,3.599402848122234,3.688261492133468
175,0.2536611111111111,0.26113888888888886,0.26321666666666665,4.634837338218559,4.740614802217983,4.786837309821144
176,0.3744972222222222,0.4388166666666667,0.43898611111111113,5.852167608644852,6.835410736203992,6.840425959336842
177,0.20007222222222223,0.21504166666666666,0.22615,3.9929916374912993,4.284443938191527,4.506773366547955
178,0.3287361111111111,0.38095833333333334,0.39215,6.002668093094084,6.925726690598384,7.13904689715477
181,0.15116944444444444,0.14766944444444444,0.14859722222222221,3.581030348188807,3.4781655225068024,3.5217426997769703
183,0.125175,0.12415,0.12584444444444445,2.770852375355911,2.7413324213108887,2.7792268825504767
185,0.42559722222222224,0.48270277777777776,0.49857222222222225,7.280288669775309,8.252274819440935,8.523882016315376
186,0.24629444444444445,0.28021111111111113,0.29055555555555557,3.7996564379845794,4.306756134247242,4.466708920465333
190,0.23051388888888888,0.22754722222222223,0.22919166666666665,4.077736914897139,4.0229352931297235,4.0498452044378705
193,0.2673,0.36519444444444443,0.38855555555555554,4.926007583199383,6.710327009399597,7.141055175887839
194,0.3006388888888889,0.41554722222222223,0.4458138888888889,5.312226425138836,7.277117939569071,7.808431516895252
196,0.33950833333333336,0.34434166666666666,0.35384444444444446,5.360465172837512,5.44015659852021,5.598664989512175
197,0.24999722222222223,0.2759333333333333,0.2790861111111111,3.969968338812343,4.372259105357678,4.432301552670097
198,0.2899111111111111,0.288825,0.2975027777777778,4.932387453555413,4.907033456318304,5.058766361178467
200,0.29795,0.36801944444444445,0.3847027777777778,4.6482676842169,5.707307500987418,5.973714263829096
201,0.28210833333333335,0.29188055555555553,0.301425,4.492098111552019,4.667196715994615,4.8373232006148745
202,0.2375861111111111,0.2414361111111111,0.2472,4.197618379758993,4.254670668012004,4.3679264015084165
205,0.3472388888888889,0.49098888888888886,0.525,5.520341438598307,7.685629947410885,8.216427819405906
207,0.44027777777777777,0.45290833333333336,0.46726944444444446,7.954408276821016,8.160836295467556,8.397817893775674
208,0.3216833333333333,0.4184833333333333,0.4460166666666667,5.66425662965348,7.287022675782048,7.766152144600033
209,0.4252472222222222,0.49018055555555556,0.5136861111111111,6.561257147501586,7.57933727832482,7.965900341197699
210,0.47885555555555553,0.5180861111111111,0.5490111111111111,7.18616901658776,7.768826995934915,8.243413068762198
211,0.16190277777777778,0.17165277777777777,0.1721611111111111,3.14771985225526,3.328994558167391,3.34191470344819
213,0.33955277777777776,0.46364444444444447,0.49641111111111114,5.353353156859952,7.162862590872059,7.672723941018524
214,0.49778055555555556,0.5433666666666667,0.5625777777777777,8.462559736657028,9.23335935009016,9.569086837876489
217,0.5343861111111111,0.5585944444444444,0.5885111111111111,8.612997660899095,8.922759913203713,9.413535420686403
218,0.3544611111111111,0.36371944444444443,0.38603055555555554,5.763786524374625,5.9288053742581805,6.299790549351026
220,0.14345555555555556,0.15168333333333334,0.1504388888888889,2.845262818014428,2.999878321553426,2.9746972444747324
222,0.2278138888888889,0.2724972222222222,0.2796777777777778,3.896012669496368,4.663990689614339,4.793462249842249
224,0.5023972222222223,0.5552527777777778,0.5734583333333333,7.861460835971303,8.645416089047911,8.946819328427528
225,0.44130833333333336,0.5578333333333333,0.61665,6.785563905123566,8.510631898143929,9.41590932056563
228,0.15900833333333333,0.18706666666666666,0.1901027777777778,4.08047481101439,4.776347448748598,4.859301772021864
230,0.32800833333333335,0.425625,0.4696777777777778,5.340569776084927,6.880877005091451,7.608102224059482
233,0.455375,0.4981861111111111,0.5070555555555556,7.822370537872494,8.559255356939282,8.717341286648148
234,0.47028888888888887,0.5008194444444445,0.5132111111111111,8.406258285415936,8.92453480863959,9.148672515730775
235,0.28007777777777776,0.3080583333333333,0.3234916666666667,4.7349329215671725,5.176183445682595,5.4406285714644795
237,0.15887222222222222,0.16102777777777777,0.16303333333333334,3.9632469370061476,4.02283593298397,4.084734877705231
239,0.2630277777777778,0.3467388888888889,0.38486944444444443,4.030006858188588,5.30144371621668,5.9003385458172435
240,0.3445861111111111,0.439625,0.442975,6.352751973301415,8.023369295952577,8.092636113184648
241,0.21612222222222222,0.31351666666666667,0.3486472222222222,3.651374484970311,5.272796703605388,5.871925493676212
242,0.5129527777777778,0.5574805555555555,0.5678694444444444,9.26198646816648,10.036091613508374,10.222411618316906
244,0.4600944444444444,0.5218333333333334,0.5370555555555555,7.713032030415691,8.743133875909658,8.999252697189357
247,0.4145138888888889,0.4981861111111111,0.5249805555555556,7.30678321929882,8.774213927360812,9.246649445707389
248,0.24023333333333333,0.3087861111111111,0.3117138888888889,4.197659950101904,5.371057574718454,5.424810647628161
251,0.46195,0.5730472222222223,0.6343638888888888,7.857585293323083,9.71520530422552,10.76843750714124
252,0.23108055555555557,0.28241944444444445,0.2713277777777778,4.314492257907448,5.263842896137258,5.055113814881703
254,0.22726666666666667,0.2938861111111111,0.2869027777777778,4.393309291283558,5.611164996718565,5.484892444657179
255,0.37549166666666667,0.48320833333333335,0.5602472222222222,7.027760660201168,9.050725338389032,10.52422645586697
256,0.2963388888888889,0.3539,0.4050166666666667,5.006108483823914,5.9519328616835985,6.818433784783632
257,0.8977972222222222,1.1761333333333333,1.3690444444444445,11.643596792183624,15.245441189057145,17.767597867343923
259,0.58065,0.6807555555555556,0.6993305555555556,8.747281547221327,10.191445742285538,10.47040408838397
260,0.4051222222222222,0.43445833333333334,0.44514444444444445,5.787711924275589,6.203526224918491,6.3630781144225645
261,0.1347888888888889,0.1586972222222222,0.16894722222222222,3.3252900892486634,3.8910411592229917,4.129837722463141
264,0.28494722222222224,0.30551388888888886,0.3106333333333333,4.491398825965503,4.798831181458888,4.876734590436812
266,0.5189972222222222,0.5801694444444444,0.611325,8.511124106133213,9.463352446509155,9.957525689420619
267,0.25969722222222225,0.3084166666666667,0.3074277777777778,5.132592924687508,6.073487122434927,6.064764293790203
269,0.08398611111111111,0.10110555555555556,0.10563333333333333,2.2461137301338057,2.674091725338632,2.7889937331112953
270,0.4946138888888889,0.6274972222222223,0.7073583333333333,8.307325675491429,10.54478992006566,11.923330177494147
271,0.4073027777777778,0.4391638888888889,0.46749444444444443,8.422760599344507,9.07367309373761,9.656046697965733
