Superpixel,Moyenne de B,Moyenne de G,Moyenne de R,Écart type de B,Écart type de G,Écart type de R
1,0.5155694444444444,0.5598583333333333,0.6509611111111111,8.016086731210644,8.696932427466761,10.163129147986302
2,0.5988833333333333,0.6700361111111112,0.7794972222222222,9.641755826529137,10.757721462039578,12.502153288807618
3,0.5092027777777778,0.6263,0.6568944444444444,7.15596672389625,8.762056676258483,9.193230342638515
7,0.7288361111111111,0.757025,0.7981638888888889,11.437013772625376,11.861122971670857,12.515980827579797
8,0.6431694444444445,0.6642805555555555,0.7027833333333333,10.884077425238308,11.224880633480696,11.875574653985465
10,0.588075,0.7025861111111111,0.7874694444444444,9.424064852843392,11.26105002900296,12.620516814039707
11,0.8596694444444445,1.0345222222222221,1.1514111111111112,11.152120082510773,13.493439245083183,15.090635514570652
12,0.17228888888888888,0.19330277777777777,0.2066388888888889,4.1283632598886895,4.5848795128131234,4.894725089702707
13,0.5738083333333334,0.6474222222222222,0.7088388888888889,9.34537182516892,10.54417269378987,11.549293758296692
14,0.42146666666666666,0.4775277777777778,0.5241527777777778,7.517948838381212,8.504930955344625,9.34523705070745
18,0.5130305555555555,0.5814916666666666,0.6326888888888889,8.06829440763681,9.14934048618664,9.963910114398946
19,0.46410555555555555,0.5242361111111111,0.5535722222222222,7.08159393788502,7.9747069852889485,8.434355801982967
22,0.10474722222222223,0.10918611111111111,0.11178611111111111,2.6162383338490707,2.731441022591556,2.8043668286964114
29,0.07779444444444444,0.09890555555555555,0.11023333333333334,2.1257856644153987,2.630306471752513,2.931763547985214
30,0.7748027777777777,0.9436944444444444,1.0557027777777779,10.828532786995972,13.1705693252257,14.72946819530453
31,0.3482277777777778,0.3869,0.40949444444444444,6.611090738190289,7.33777763451152,7.773974235224773
32,0.46293055555555557,0.5857777777777777,0.6185361111111111,7.334324044563836,9.242220630032692,9.762240423059334
33,0.20542777777777776,0.2099638888888889,0.21394722222222223,4.070135745113394,4.156876651874493,4.24190489541184
34,0.24531666666666666,0.2674472222222222,0.2761111111111111,5.251731752484369,5.735671740728957,5.943317572277229
35,0.26963333333333334,0.3454138888888889,0.38615,5.144801915923665,6.54106709110606,7.300447045638633
36,0.11778333333333334,0.1565,0.16823888888888888,2.8858244301919282,3.773001601269527,4.050447315283567
43,0.5509555555555555,0.5864694444444445,0.6070638888888888,7.937170163094152,8.475811710132726,8.786239151999386
45,0.21197777777777776,0.2172111111111111,0.2211,3.937977326204529,4.0241344686686915,4.09544914255273
46,0.18539166666666668,0.19480555555555557,0.20523611111111112,4.15726799140392,4.368605894580785,4.601218175017206
47,0.37088055555555555,0.41483333333333333,0.44404444444444446,7.504151469783218,8.368946035737082,8.958420748639528
48,0.345375,0.3780527777777778,0.38984166666666664,5.411473613047218,5.930251164574465,6.124919376154828
